2025-04-03 22:22:52,383 - ERROR - Traceback (most recent call last):
2025-04-03 22:22:52,384 - ERROR -   File "C:\Users\austi\PycharmProjects\YummyTD\main.py", line 131, in <module>
2025-04-03 22:22:52,384 - ERROR - game_tools.update_stats(screen, game_tools.user_health, game_tools.money, round_number, clock)
2025-04-03 22:22:52,384 - ERROR -   File "C:\Users\austi\PycharmProjects\YummyTD\game_tools.py", line 1222, in update_stats
2025-04-03 22:22:52,384 - ERROR - text1 = health_font.render(f"{int(health)}", True, (255, 255, 255))
2025-04-03 22:22:52,384 - ERROR - pygame
2025-04-03 22:22:52,384 - ERROR - .
2025-04-03 22:22:52,384 - ERROR - error
2025-04-03 22:22:52,384 - ERROR - :
2025-04-03 22:22:52,384 - ERROR - Library not initialized
2025-04-03 22:35:55,852 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:55,852 - INFO - Active Beacons: 1
2025-04-03 22:35:55,852 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:55,852 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:55,852 - INFO - Max Spool: 1.6623163841275483e+152
2025-04-03 22:35:55,852 - INFO - Spool Rate: 140.0
2025-04-03 22:35:55,852 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:55,852 - INFO - 
2025-04-03 22:35:55,852 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:55,852 - INFO - Effective Radius: 100px
2025-04-03 22:35:55,852 - INFO - Towers in range: 2
2025-04-03 22:35:55,859 - INFO - spawning projectile (spool level: 993.7, mag size: 100)
2025-04-03 22:35:55,910 - INFO - spawning projectile (spool level: 1000.9, mag size: 100)
2025-04-03 22:35:55,918 - INFO - spawning projectile (spool level: 1002.0, mag size: 100)
2025-04-03 22:35:55,927 - INFO - spawning projectile (spool level: 1003.1, mag size: 100)
2025-04-03 22:35:55,935 - INFO - spawning projectile (spool level: 1004.2, mag size: 100)
2025-04-03 22:35:55,943 - INFO - spawning projectile (spool level: 1005.3, mag size: 100)
2025-04-03 22:35:55,951 - INFO - spawning projectile (spool level: 1006.6, mag size: 100)
2025-04-03 22:35:55,961 - INFO - spawning projectile (spool level: 1007.9, mag size: 100)
2025-04-03 22:35:55,970 - INFO - spawning projectile (spool level: 1009.1, mag size: 100)
2025-04-03 22:35:55,979 - INFO - spawning projectile (spool level: 1010.4, mag size: 100)
2025-04-03 22:35:55,987 - INFO - spawning projectile (spool level: 1011.6, mag size: 100)
2025-04-03 22:35:55,995 - INFO - spawning projectile (spool level: 1012.6, mag size: 100)
2025-04-03 22:35:56,003 - INFO - spawning projectile (spool level: 1013.7, mag size: 100)
2025-04-03 22:35:56,011 - INFO - spawning projectile (spool level: 1015.0, mag size: 100)
2025-04-03 22:35:56,021 - INFO - spawning projectile (spool level: 1016.3, mag size: 100)
2025-04-03 22:35:56,029 - INFO - spawning projectile (spool level: 1017.4, mag size: 100)
2025-04-03 22:35:56,037 - INFO - spawning projectile (spool level: 1018.5, mag size: 100)
2025-04-03 22:35:56,045 - INFO - spawning projectile (spool level: 1019.6, mag size: 100)
2025-04-03 22:35:56,053 - INFO - spawning projectile (spool level: 1020.9, mag size: 100)
2025-04-03 22:35:56,061 - INFO - spawning projectile (spool level: 1021.9, mag size: 100)
2025-04-03 22:35:56,070 - INFO - spawning projectile (spool level: 1023.1, mag size: 100)
2025-04-03 22:35:56,078 - INFO - spawning projectile (spool level: 1024.4, mag size: 100)
2025-04-03 22:35:56,087 - INFO - spawning projectile (spool level: 1025.5, mag size: 100)
2025-04-03 22:35:56,095 - INFO - spawning projectile (spool level: 1026.6, mag size: 100)
2025-04-03 22:35:56,103 - INFO - spawning projectile (spool level: 1027.7, mag size: 100)
2025-04-03 22:35:56,103 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:56,103 - INFO - 
2025-04-03 22:35:56,103 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:56,103 - INFO - Active Beacons: 1
2025-04-03 22:35:56,103 - INFO - Damage: 1 -> 5
2025-04-03 22:35:56,104 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:56,104 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:56,104 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:56,104 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:56,104 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:56,104 - INFO - 
2025-04-03 22:35:56,104 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:56,104 - INFO - Active Beacons: 1
2025-04-03 22:35:56,104 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:56,104 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:56,104 - INFO - Max Spool: 2.3641833018702913e+153
2025-04-03 22:35:56,104 - INFO - Spool Rate: 140.0
2025-04-03 22:35:56,104 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:56,104 - INFO - 
2025-04-03 22:35:56,104 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:56,104 - INFO - Effective Radius: 100px
2025-04-03 22:35:56,104 - INFO - Towers in range: 2
2025-04-03 22:35:56,111 - INFO - spawning projectile (spool level: 1029.0, mag size: 100)
2025-04-03 22:35:56,121 - INFO - spawning projectile (spool level: 1030.3, mag size: 100)
2025-04-03 22:35:56,170 - INFO - spawning projectile (spool level: 1037.1, mag size: 100)
2025-04-03 22:35:56,178 - INFO - spawning projectile (spool level: 1038.4, mag size: 100)
2025-04-03 22:35:56,187 - INFO - spawning projectile (spool level: 1039.5, mag size: 100)
2025-04-03 22:35:56,195 - INFO - spawning projectile (spool level: 1040.8, mag size: 100)
2025-04-03 22:35:56,204 - INFO - spawning projectile (spool level: 1041.9, mag size: 100)
2025-04-03 22:35:56,213 - INFO - spawning projectile (spool level: 1043.1, mag size: 100)
2025-04-03 22:35:56,221 - INFO - spawning projectile (spool level: 1044.4, mag size: 100)
2025-04-03 22:35:56,231 - INFO - spawning projectile (spool level: 1045.7, mag size: 100)
2025-04-03 22:35:56,239 - INFO - spawning projectile (spool level: 1046.9, mag size: 100)
2025-04-03 22:35:56,249 - INFO - spawning projectile (spool level: 1048.2, mag size: 100)
2025-04-03 22:35:56,274 - INFO - spawning projectile (spool level: 1051.7, mag size: 100)
2025-04-03 22:35:56,282 - INFO - spawning projectile (spool level: 1052.8, mag size: 100)
2025-04-03 22:35:56,290 - INFO - spawning projectile (spool level: 1054.1, mag size: 100)
2025-04-03 22:35:56,300 - INFO - spawning projectile (spool level: 1055.3, mag size: 100)
2025-04-03 22:35:56,308 - INFO - spawning projectile (spool level: 1056.6, mag size: 100)
2025-04-03 22:35:56,318 - INFO - spawning projectile (spool level: 1057.8, mag size: 100)
2025-04-03 22:35:56,326 - INFO - spawning projectile (spool level: 1059.1, mag size: 100)
2025-04-03 22:35:56,336 - INFO - spawning projectile (spool level: 1060.4, mag size: 100)
2025-04-03 22:35:56,344 - INFO - spawning projectile (spool level: 1061.5, mag size: 100)
2025-04-03 22:35:56,352 - INFO - spawning projectile (spool level: 1062.7, mag size: 100)
2025-04-03 22:35:56,352 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:56,352 - INFO - 
2025-04-03 22:35:56,352 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:56,352 - INFO - Active Beacons: 1
2025-04-03 22:35:56,352 - INFO - Damage: 1 -> 5
2025-04-03 22:35:56,352 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:56,352 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:56,352 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:56,352 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:56,352 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:56,352 - INFO - 
2025-04-03 22:35:56,352 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:56,352 - INFO - Active Beacons: 1
2025-04-03 22:35:56,352 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:56,352 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:56,352 - INFO - Max Spool: 3.362394029326637e+154
2025-04-03 22:35:56,352 - INFO - Spool Rate: 140.0
2025-04-03 22:35:56,352 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:56,352 - INFO - 
2025-04-03 22:35:56,352 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:56,352 - INFO - Effective Radius: 100px
2025-04-03 22:35:56,352 - INFO - Towers in range: 2
2025-04-03 22:35:56,362 - INFO - spawning projectile (spool level: 1064.0, mag size: 100)
2025-04-03 22:35:56,370 - INFO - spawning projectile (spool level: 1065.3, mag size: 100)
2025-04-03 22:35:56,380 - INFO - spawning projectile (spool level: 1066.5, mag size: 100)
2025-04-03 22:35:56,431 - INFO - spawning projectile (spool level: 1073.8, mag size: 100)
2025-04-03 22:35:56,441 - INFO - spawning projectile (spool level: 1075.1, mag size: 100)
2025-04-03 22:35:56,449 - INFO - spawning projectile (spool level: 1076.2, mag size: 100)
2025-04-03 22:35:56,457 - INFO - spawning projectile (spool level: 1077.4, mag size: 100)
2025-04-03 22:35:56,467 - INFO - spawning projectile (spool level: 1078.7, mag size: 100)
2025-04-03 22:35:56,475 - INFO - spawning projectile (spool level: 1079.8, mag size: 100)
2025-04-03 22:35:56,483 - INFO - spawning projectile (spool level: 1081.1, mag size: 100)
2025-04-03 22:35:56,492 - INFO - spawning projectile (spool level: 1082.2, mag size: 100)
2025-04-03 22:35:56,501 - INFO - spawning projectile (spool level: 1083.5, mag size: 100)
2025-04-03 22:35:56,509 - INFO - spawning projectile (spool level: 1084.7, mag size: 100)
2025-04-03 22:35:56,534 - INFO - spawning projectile (spool level: 1088.1, mag size: 100)
2025-04-03 22:35:56,543 - INFO - spawning projectile (spool level: 1089.3, mag size: 100)
2025-04-03 22:35:56,551 - INFO - spawning projectile (spool level: 1090.5, mag size: 100)
2025-04-03 22:35:56,560 - INFO - spawning projectile (spool level: 1091.7, mag size: 100)
2025-04-03 22:35:56,569 - INFO - spawning projectile (spool level: 1093.0, mag size: 100)
2025-04-03 22:35:56,577 - INFO - spawning projectile (spool level: 1094.2, mag size: 100)
2025-04-03 22:35:56,585 - INFO - spawning projectile (spool level: 1095.2, mag size: 100)
2025-04-03 22:35:56,593 - INFO - spawning projectile (spool level: 1096.3, mag size: 100)
2025-04-03 22:35:56,602 - INFO - Bottom Upgrade: 2, Shot Count: 1
2025-04-03 22:35:56,602 - INFO - spawning projectile (spool level: 1097.6, mag size: 100)
2025-04-03 22:35:56,610 - INFO - spawning projectile (spool level: 1098.7, mag size: 100)
2025-04-03 22:35:56,610 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:56,610 - INFO - 
2025-04-03 22:35:56,610 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:56,610 - INFO - Active Beacons: 1
2025-04-03 22:35:56,610 - INFO - Damage: 1 -> 5
2025-04-03 22:35:56,611 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:56,611 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:56,611 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:56,611 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:56,611 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:56,611 - INFO - 
2025-04-03 22:35:56,611 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:56,611 - INFO - Active Beacons: 1
2025-04-03 22:35:56,611 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:56,611 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:56,611 - INFO - Max Spool: 4.782071508375662e+155
2025-04-03 22:35:56,611 - INFO - Spool Rate: 140.0
2025-04-03 22:35:56,611 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:56,611 - INFO - 
2025-04-03 22:35:56,611 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:56,611 - INFO - Effective Radius: 100px
2025-04-03 22:35:56,611 - INFO - Towers in range: 2
2025-04-03 22:35:56,618 - INFO - spawning projectile (spool level: 1100.0, mag size: 100)
2025-04-03 22:35:56,627 - INFO - spawning projectile (spool level: 1101.1, mag size: 100)
2025-04-03 22:35:56,635 - INFO - spawning projectile (spool level: 1102.2, mag size: 100)
2025-04-03 22:35:56,686 - INFO - spawning projectile (spool level: 1109.4, mag size: 100)
2025-04-03 22:35:56,694 - INFO - spawning projectile (spool level: 1110.5, mag size: 100)
2025-04-03 22:35:56,702 - INFO - spawning projectile (spool level: 1111.7, mag size: 100)
2025-04-03 22:35:56,712 - INFO - spawning projectile (spool level: 1113.0, mag size: 100)
2025-04-03 22:35:56,720 - INFO - spawning projectile (spool level: 1114.1, mag size: 100)
2025-04-03 22:35:56,736 - INFO - spawning projectile (spool level: 1116.5, mag size: 100)
2025-04-03 22:35:56,746 - INFO - spawning projectile (spool level: 1117.8, mag size: 100)
2025-04-03 22:35:56,754 - INFO - spawning projectile (spool level: 1118.9, mag size: 100)
2025-04-03 22:35:56,763 - INFO - spawning projectile (spool level: 1120.1, mag size: 100)
2025-04-03 22:35:56,789 - INFO - spawning projectile (spool level: 1123.8, mag size: 100)
2025-04-03 22:35:56,797 - INFO - spawning projectile (spool level: 1124.9, mag size: 100)
2025-04-03 22:35:56,806 - INFO - spawning projectile (spool level: 1126.2, mag size: 100)
2025-04-03 22:35:56,814 - INFO - spawning projectile (spool level: 1127.4, mag size: 100)
2025-04-03 22:35:56,822 - INFO - spawning projectile (spool level: 1128.4, mag size: 100)
2025-04-03 22:35:56,830 - INFO - spawning projectile (spool level: 1129.7, mag size: 100)
2025-04-03 22:35:56,840 - INFO - spawning projectile (spool level: 1130.9, mag size: 100)
2025-04-03 22:35:56,848 - INFO - spawning projectile (spool level: 1132.0, mag size: 100)
2025-04-03 22:35:56,857 - INFO - Bottom Upgrade: 2, Shot Count: 2
2025-04-03 22:35:56,857 - INFO - spawning projectile (spool level: 1133.3, mag size: 100)
2025-04-03 22:35:56,866 - INFO - spawning projectile (spool level: 1134.6, mag size: 100)
2025-04-03 22:35:56,866 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:56,866 - INFO - 
2025-04-03 22:35:56,866 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:56,866 - INFO - Active Beacons: 1
2025-04-03 22:35:56,866 - INFO - Damage: 1 -> 5
2025-04-03 22:35:56,866 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:56,866 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:56,867 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:56,867 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:56,867 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:56,867 - INFO - 
2025-04-03 22:35:56,867 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:56,867 - INFO - Active Beacons: 1
2025-04-03 22:35:56,867 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:56,867 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:56,867 - INFO - Max Spool: 6.801168367467609e+156
2025-04-03 22:35:56,867 - INFO - Spool Rate: 140.0
2025-04-03 22:35:56,867 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:56,867 - INFO - 
2025-04-03 22:35:56,867 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:56,867 - INFO - Effective Radius: 100px
2025-04-03 22:35:56,867 - INFO - Towers in range: 2
2025-04-03 22:35:56,874 - INFO - spawning projectile (spool level: 1135.7, mag size: 100)
2025-04-03 22:35:56,883 - INFO - spawning projectile (spool level: 1137.1, mag size: 100)
2025-04-03 22:35:56,892 - INFO - spawning projectile (spool level: 1138.2, mag size: 100)
2025-04-03 22:35:56,944 - INFO - spawning projectile (spool level: 1145.5, mag size: 100)
2025-04-03 22:35:56,953 - INFO - spawning projectile (spool level: 1146.7, mag size: 100)
2025-04-03 22:35:56,962 - INFO - spawning projectile (spool level: 1148.0, mag size: 100)
2025-04-03 22:35:56,971 - INFO - spawning projectile (spool level: 1149.3, mag size: 100)
2025-04-03 22:35:56,979 - INFO - spawning projectile (spool level: 1150.4, mag size: 100)
2025-04-03 22:35:56,987 - INFO - spawning projectile (spool level: 1151.5, mag size: 100)
2025-04-03 22:35:56,995 - INFO - spawning projectile (spool level: 1152.6, mag size: 100)
2025-04-03 22:35:57,003 - INFO - spawning projectile (spool level: 1153.7, mag size: 100)
2025-04-03 22:35:57,011 - INFO - spawning projectile (spool level: 1155.0, mag size: 100)
2025-04-03 22:35:57,020 - INFO - spawning projectile (spool level: 1156.1, mag size: 100)
2025-04-03 22:35:57,046 - INFO - spawning projectile (spool level: 1159.8, mag size: 100)
2025-04-03 22:35:57,054 - INFO - spawning projectile (spool level: 1160.9, mag size: 100)
2025-04-03 22:35:57,063 - INFO - spawning projectile (spool level: 1162.1, mag size: 100)
2025-04-03 22:35:57,072 - INFO - spawning projectile (spool level: 1163.5, mag size: 100)
2025-04-03 22:35:57,080 - INFO - spawning projectile (spool level: 1164.7, mag size: 100)
2025-04-03 22:35:57,090 - INFO - spawning projectile (spool level: 1165.9, mag size: 100)
2025-04-03 22:35:57,098 - INFO - spawning projectile (spool level: 1167.0, mag size: 100)
2025-04-03 22:35:57,106 - INFO - Bottom Upgrade: 2, Shot Count: 3
2025-04-03 22:35:57,106 - INFO - spawning projectile (spool level: 1168.3, mag size: 100)
2025-04-03 22:35:57,116 - INFO - spawning projectile (spool level: 1169.6, mag size: 100)
2025-04-03 22:35:57,116 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:57,116 - INFO - 
2025-04-03 22:35:57,116 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:57,116 - INFO - Active Beacons: 1
2025-04-03 22:35:57,116 - INFO - Damage: 1 -> 5
2025-04-03 22:35:57,117 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:57,117 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:57,117 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:57,117 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:57,117 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:57,117 - INFO - 
2025-04-03 22:35:57,117 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:57,117 - INFO - Active Beacons: 1
2025-04-03 22:35:57,117 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:57,117 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:57,117 - INFO - Max Spool: 9.672772789287266e+157
2025-04-03 22:35:57,117 - INFO - Spool Rate: 140.0
2025-04-03 22:35:57,117 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:57,117 - INFO - 
2025-04-03 22:35:57,117 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:57,117 - INFO - Effective Radius: 100px
2025-04-03 22:35:57,117 - INFO - Towers in range: 2
2025-04-03 22:35:57,124 - INFO - spawning projectile (spool level: 1170.7, mag size: 100)
2025-04-03 22:35:57,132 - INFO - spawning projectile (spool level: 1171.9, mag size: 100)
2025-04-03 22:35:57,142 - INFO - spawning projectile (spool level: 1173.2, mag size: 100)
2025-04-03 22:35:57,150 - INFO - spawning projectile (spool level: 1174.3, mag size: 100)
2025-04-03 22:35:57,201 - INFO - spawning projectile (spool level: 1181.5, mag size: 100)
2025-04-03 22:35:57,209 - INFO - spawning projectile (spool level: 1182.6, mag size: 100)
2025-04-03 22:35:57,217 - INFO - spawning projectile (spool level: 1183.7, mag size: 100)
2025-04-03 22:35:57,225 - INFO - spawning projectile (spool level: 1185.0, mag size: 100)
2025-04-03 22:35:57,233 - INFO - spawning projectile (spool level: 1186.1, mag size: 100)
2025-04-03 22:35:57,240 - INFO - spawning projectile (spool level: 1187.1, mag size: 100)
2025-04-03 22:35:57,258 - INFO - spawning projectile (spool level: 1189.6, mag size: 100)
2025-04-03 22:35:57,266 - INFO - spawning projectile (spool level: 1190.7, mag size: 100)
2025-04-03 22:35:57,275 - INFO - spawning projectile (spool level: 1191.8, mag size: 100)
2025-04-03 22:35:57,317 - INFO - spawning projectile (spool level: 1197.7, mag size: 100)
2025-04-03 22:35:57,325 - INFO - spawning projectile (spool level: 1199.0, mag size: 100)
2025-04-03 22:35:57,333 - INFO - spawning projectile (spool level: 1200.1, mag size: 100)
2025-04-03 22:35:57,342 - INFO - spawning projectile (spool level: 1201.2, mag size: 100)
2025-04-03 22:35:57,351 - INFO - spawning projectile (spool level: 1202.6, mag size: 100)
2025-04-03 22:35:57,359 - INFO - Bottom Upgrade: 2, Shot Count: 4
2025-04-03 22:35:57,359 - INFO - spawning projectile (spool level: 1203.7, mag size: 100)
2025-04-03 22:35:57,367 - INFO - spawning projectile (spool level: 1204.8, mag size: 100)
2025-04-03 22:35:57,367 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:57,367 - INFO - 
2025-04-03 22:35:57,367 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:57,368 - INFO - Active Beacons: 1
2025-04-03 22:35:57,368 - INFO - Damage: 1 -> 5
2025-04-03 22:35:57,368 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:57,368 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:57,368 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:57,368 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:57,368 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:57,368 - INFO - 
2025-04-03 22:35:57,368 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:57,368 - INFO - Active Beacons: 1
2025-04-03 22:35:57,368 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:57,368 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:57,368 - INFO - Max Spool: 1.3756832411430779e+159
2025-04-03 22:35:57,368 - INFO - Spool Rate: 140.0
2025-04-03 22:35:57,368 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:57,368 - INFO - 
2025-04-03 22:35:57,368 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:57,368 - INFO - Effective Radius: 100px
2025-04-03 22:35:57,368 - INFO - Towers in range: 2
2025-04-03 22:35:57,376 - INFO - spawning projectile (spool level: 1206.0, mag size: 100)
2025-04-03 22:35:57,384 - INFO - spawning projectile (spool level: 1207.1, mag size: 100)
2025-04-03 22:35:57,418 - INFO - spawning projectile (spool level: 1212.0, mag size: 100)
2025-04-03 22:35:57,469 - INFO - spawning projectile (spool level: 1219.1, mag size: 100)
2025-04-03 22:35:57,478 - INFO - spawning projectile (spool level: 1220.2, mag size: 100)
2025-04-03 22:35:57,486 - INFO - spawning projectile (spool level: 1221.4, mag size: 100)
2025-04-03 22:35:57,494 - INFO - spawning projectile (spool level: 1222.5, mag size: 100)
2025-04-03 22:35:57,502 - INFO - spawning projectile (spool level: 1223.7, mag size: 100)
2025-04-03 22:35:57,511 - INFO - spawning projectile (spool level: 1224.9, mag size: 100)
2025-04-03 22:35:57,519 - INFO - spawning projectile (spool level: 1226.0, mag size: 100)
2025-04-03 22:35:57,528 - INFO - spawning projectile (spool level: 1227.2, mag size: 100)
2025-04-03 22:35:57,537 - INFO - spawning projectile (spool level: 1228.5, mag size: 100)
2025-04-03 22:35:57,545 - INFO - spawning projectile (spool level: 1229.6, mag size: 100)
2025-04-03 22:35:57,570 - INFO - spawning projectile (spool level: 1233.1, mag size: 100)
2025-04-03 22:35:57,578 - INFO - spawning projectile (spool level: 1234.4, mag size: 100)
2025-04-03 22:35:57,586 - INFO - spawning projectile (spool level: 1235.5, mag size: 100)
2025-04-03 22:35:57,594 - INFO - spawning projectile (spool level: 1236.5, mag size: 100)
2025-04-03 22:35:57,603 - INFO - spawning projectile (spool level: 1237.7, mag size: 100)
2025-04-03 22:35:57,619 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:57,619 - INFO - 
2025-04-03 22:35:57,619 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:57,619 - INFO - Active Beacons: 1
2025-04-03 22:35:57,619 - INFO - Damage: 1 -> 5
2025-04-03 22:35:57,619 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:57,619 - INFO - Fire Rate: 750ms -> 500.0ms
2025-04-03 22:35:57,619 - INFO - Reload Time: 1500.0ms
2025-04-03 22:35:57,620 - INFO - total speed (max spool)=14.222222222222223
2025-04-03 22:35:57,620 - INFO - total speed (spool rate)=105.0
2025-04-03 22:35:57,620 - INFO - 
2025-04-03 22:35:57,620 - INFO - Tower: MinigunTower at (286, 399)
2025-04-03 22:35:57,620 - INFO - Active Beacons: 1
2025-04-03 22:35:57,620 - INFO - Damage: 0.2 -> 1.0
2025-04-03 22:35:57,620 - INFO - Radius: 175px -> 262.5px
2025-04-03 22:35:57,620 - INFO - Max Spool: 1.9565272762923774e+160
2025-04-03 22:35:57,620 - INFO - Spool Rate: 140.0
2025-04-03 22:35:57,620 - INFO - Cooldown Rate: 0.0
2025-04-03 22:35:57,620 - INFO - 
2025-04-03 22:35:57,620 - INFO - === Beacon at (237, 411) Update ===
2025-04-03 22:35:57,620 - INFO - Effective Radius: 100px
2025-04-03 22:35:57,620 - INFO - Towers in range: 2
2025-04-03 22:35:57,629 - INFO - Bottom Upgrade: 2, Shot Count: 5
2025-04-03 22:35:57,629 - INFO - spawning projectile (spool level: 1241.4, mag size: 100)
2025-04-03 22:35:57,637 - INFO - spawning projectile (spool level: 1242.6, mag size: 100)
2025-04-03 22:35:57,645 - INFO - spawning projectile (spool level: 1243.6, mag size: 100)
2025-04-03 22:35:57,653 - INFO - spawning projectile (spool level: 1244.7, mag size: 100)
2025-04-03 22:35:57,661 - INFO - spawning projectile (spool level: 1246.0, mag size: 100)
2025-04-03 22:35:57,679 - INFO - spawning projectile (spool level: 1248.5, mag size: 100)
2025-04-03 22:35:57,732 - INFO - spawning projectile (spool level: 1255.8, mag size: 100)
2025-04-03 22:35:57,740 - INFO - spawning projectile (spool level: 1256.9, mag size: 100)
2025-04-03 22:35:57,748 - INFO - spawning projectile (spool level: 1258.0, mag size: 100)
2025-04-03 22:35:57,756 - INFO - spawning projectile (spool level: 1259.2, mag size: 100)
2025-04-03 22:35:57,764 - INFO - spawning projectile (spool level: 1260.3, mag size: 100)
2025-04-03 22:35:57,772 - INFO - spawning projectile (spool level: 1261.5, mag size: 100)
2025-04-03 22:35:57,790 - INFO - spawning projectile (spool level: 1263.9, mag size: 100)
2025-04-03 22:35:57,798 - INFO - spawning projectile (spool level: 1265.0, mag size: 100)
2025-04-03 22:35:57,806 - INFO - spawning projectile (spool level: 1266.3, mag size: 100)
2025-04-03 22:35:57,840 - INFO - spawning projectile (spool level: 1270.9, mag size: 100)
2025-04-03 22:35:57,848 - INFO - spawning projectile (spool level: 1272.0, mag size: 100)
2025-04-03 22:35:57,856 - INFO - spawning projectile (spool level: 1273.3, mag size: 100)
2025-04-03 22:35:57,866 - INFO - spawning projectile (spool level: 1274.6, mag size: 100)
2025-04-03 22:35:57,874 - INFO - spawning projectile (spool level: 1275.7, mag size: 100)
2025-04-03 22:35:57,874 - INFO - total speed=3.6666666666666665
2025-04-03 22:35:57,874 - INFO - 
2025-04-03 22:35:57,874 - INFO - Tower: CheddarCommando at (173, 447)
2025-04-03 22:35:57,874 - INFO - Active Beacons: 1
2025-04-03 22:35:57,874 - INFO - Damage: 1 -> 5
2025-04-03 22:35:57,874 - INFO - Radius: 125px -> 187.5px
2025-04-03 22:35:57,874 - INFO - Fire Rate: 750ms -> 500.0ms
